bugID,week,month,yearday,hour,day,commit_size,changed_file,churn,committer_exp,reporter_exp,assignee_exp,keyword,fix_time,invalid_status,severity,priority,platform,title_size,cc_count,reopened
113570,Thu,Jun,159,23,7,6,2,7,459,19,19,YES,10.5,NO,Major,P2,Unspecified,8,5,NO
82761,Sat,Mar,91,0,31,1,2,11,1098,539,455,YES,0.0,NO,Normal,P2,Unspecified,5,8,NO
57184,Wed,Apr,97,2,7,5,2,17,179,104,106,YES,0.0,NO,Normal,P2,Other,9,2,NO
124754,Tue,Aug,220,12,7,7,7,140,8495,112,125,YES,0.0,NO,Normal,P2,Unspecified,7,5,NO
39922,Thu,Jan,15,2,15,8,3,9,87,1,4431,NO,0.0,NO,Normal,P2,All,12,2,NO
56909,Wed,Mar,82,20,23,1,12,214,712,280,406,YES,0.0,NO,Normal,P2,PC,16,6,YES
107922,Fri,Jan,25,23,25,8,6,63,14,7,7,YES,0.0,NO,Normal,P2,Unspecified,7,4,YES
5999,Sun,Dec,345,9,11,17,24,227,215,272,205,YES,0.0,NO,Normal,P4,Macintosh,10,0,NO
113172,Tue,Apr,108,16,17,7,2,14,6473,57,58,YES,0.0,NO,Normal,P2,Unspecified,10,2,NO
4799,Fri,Sep,245,10,2,357,111,865,89,231,152,YES,0.0,NO,Normal,P4,Macintosh,8,0,NO
134183,Mon,Jun,174,8,23,9,3,24,435,168,166,YES,0.0,NO,Normal,P2,Unspecified,8,6,NO
116235,Mon,May,128,8,7,12,2,15,268,7,7,YES,0.0,NO,Normal,P2,Unspecified,6,4,NO
94024,Mon,Aug,233,3,20,6,24,532,8766,24,20,YES,0.0,NO,Normal,P2,All,6,9,YES
57075,Tue,Apr,102,20,12,6,4,299,27,7,6,YES,0.0,NO,Normal,P3,All,5,9,YES
97203,Fri,Sep,265,12,21,13,9,115,9481,82,85,YES,0.0,NO,Normal,P2,All,12,14,NO
97202,Wed,Oct,285,1,12,6,2,12,879,371,8646,YES,0.0,NO,Normal,P2,PC,8,4,NO
98263,Mon,Oct,297,22,24,12,3,25,113,8,8729,YES,0.0,NO,Normal,P2,Unspecified,8,9,NO
98263,Mon,Oct,297,22,24,5,7,33,114,8,8729,NO,0.1,NO,Normal,P2,Unspecified,8,9,NO
98263,Thu,Oct,278,9,4,9,17,100,9700,8,8729,YES,13.0,NO,Normal,P2,Unspecified,8,9,NO
46645,Wed,Dec,335,21,1,1,23,522,603,192,281,YES,0.0,NO,Normal,P2,PC,7,5,NO
98265,Mon,Oct,297,20,24,5,5,86,403,134,8730,YES,0.0,NO,Normal,P2,Unspecified,9,5,NO
118733,Tue,May,150,11,29,8,10,144,44,1,1880,NO,0.0,NO,Normal,P2,Unspecified,10,4,NO
118733,Tue,May,150,12,29,7,11,151,35,1,1880,NO,0.5,NO,Normal,P2,Unspecified,10,4,NO
118733,Tue,May,150,13,29,7,5,70,7173,1,1880,YES,1.7,NO,Normal,P2,Unspecified,10,4,NO
57508,Wed,Mar,89,22,30,11,3,76,173,41,25,YES,0.0,NO,Normal,P2,Other,10,4,NO
